Time, Lat, Lon, Vel, Alt, Nsat, a_x, a_y, a_z, q_x, q_y, q_z,
619709304.200,504595342,44594095,97,18480,12,-1.45814,-0.43577,-9.74609,0.00184,0.00052,-0.00013
619709304.400,504595342,44594093,42,18490,12,-1.47011,-0.41482,-9.79458,0.00104,0.00012,-0.00013
619709304.600,504595342,44594095,104,18490,12,-1.45276,-0.44415,-9.76405,0.00224,0.00106,0.00013
619709304.800,504595342,44594093,73,18490,12,-1.45874,-0.39506,-9.75867,0.00131,0.00092,-0.00053
619709305.0,504595343,44594093,69,18500,12,-1.44617,-0.44475,-9.77483,0.00131,0.00026,0.00013
619709305.200,504595345,44594095,108,18500,12,-1.44857,-0.41123,-9.78021,0.00184,0.00146,-0.00026
619709305.400,504595345,44594095,32,18500,12,-1.44617,-0.43816,-9.76764,0.00091,0.00052,0.00000
619709305.600,504595345,44594093,24,18510,12,-1.45814,-0.41601,-9.77423,0.00131,0.00026,0.00040
619709305.800,504595345,44594093,15,18510,12,-1.46054,-0.43038,-9.78440,0.00211,0.00146,-0.00080
619709306.0,504595347,44594093,41,18510,12,-1.44198,-0.40883,-9.77722,0.00025,0.00066,0.00053
619709306.200,504595348,44594093,54,18520,12,-1.46473,-0.43158,-9.76046,0.00198,0.00012,-0.00013
619709306.400,504595348,44594092,157,18520,12,-1.46293,-0.41422,-9.76824,0.00091,0.00132,-0.00026
619709306.600,504595350,44594093,53,18530,12,-1.44438,-0.43457,-9.77243,0.00104,0.00119,0.00000
619709306.800,504595350,44594095,28,18530,12,-1.46473,-0.42320,-9.77243,0.00184,-0.00041,0.00000
619709307.0,504595352,44594095,50,18530,12,-1.46892,-0.42200,-9.80835,0.00198,0.00079,0.00067
619709307.200,504595352,44594097,34,18530,12,-1.45036,-0.41542,-9.73113,0.00078,0.00132,0.00013
619709307.400,504595352,44594097,37,18530,12,-1.45695,-0.42080,-9.76764,0.00144,-0.00054,0.00067
619709307.600,504595352,44594098,149,18530,12,-1.46293,-0.43756,-9.79877,0.00144,0.00012,-0.00040
619709307.800,504595353,44594097,63,18530,12,-1.43719,-0.42260,-9.75328,0.00051,0.00212,0.00027
619709308.0,504595353,44594095,125,18530,12,-1.45156,-0.40464,-9.76405,0.00184,0.00066,0.00080
619709308.200,504595355,44594095,94,18540,12,-1.46473,-0.43876,-9.76884,0.00091,-0.00028,0.00053
619709308.400,504595355,44594093,141,18540,12,-1.45515,-0.40225,-9.79877,0.00078,0.00092,0.00013
619709308.600,504595353,44594092,83,18540,12,-1.42941,-0.44115,-9.76226,0.00144,0.00079,0.00027
619709308.900,504595357,44594092,152,18540,12,-1.43181,-0.42679,-9.78081,0.00171,0.00106,0.00093
619709309.100,504595355,44594088,25,18540,12,-1.45156,-0.43158,-9.77363,0.00171,0.00159,0.00027
619709309.300,504595355,44594087,83,18540,12,-1.47430,-0.40165,-9.80116,0.00184,-0.00068,-0.00040
619709309.500,504595357,44594085,100,18550,12,-1.47131,-0.43158,-9.77423,0.00104,0.00225,-0.00040
619709309.700,504595357,44594085,102,18550,12,-1.42941,-0.43457,-9.76824,0.00211,0.00159,0.00027
619709309.900,504595358,44594082,135,18560,12,-1.45156,-0.42559,-9.75627,0.00091,-0.00121,0.00027
619709310.100,504595358,44594082,139,18560,12,-1.44976,-0.41123,-9.78740,0.00211,0.00012,0.00040
619709310.300,504595358,44594080,46,18560,12,-1.47071,-0.44056,-9.75567,0.00158,0.00199,-0.00026
619709310.500,504595358,44594078,59,18560,12,-1.42043,-0.40644,-9.77124,0.00091,0.00066,-0.00013
619709310.700,504595360,44594077,93,18570,12,-1.45216,-0.42799,-9.73771,0.00238,-0.00121,0.00040
619709310.900,504595357,44594075,117,18570,12,-1.45575,-0.40704,-9.79278,0.00131,0.00012,-0.00026
619709311.100,504595357,44594075,59,18570,12,-1.45276,-0.43098,-9.81493,0.00171,0.00066,0.00080
619709311.300,504595357,44594077,89,18570,12,-1.46592,-0.42679,-9.74190,0.00051,0.00132,0.00000
619709311.500,504595357,44594075,78,18570,12,-1.46712,-0.39446,-9.74430,0.00198,-0.00001,0.00000
619709311.700,504595357,44594073,123,18580,12,-1.46293,-0.46330,-9.78979,0.00064,0.00052,0.00067
619709311.900,504595353,44594072,135,18580,12,-1.45276,-0.40763,-9.80236,0.00158,0.00159,-0.00080
619709312.100,504595353,44594072,28,18580,12,-1.45156,-0.47108,-9.73592,0.00171,-0.00041,-0.00066
619709312.300,504595353,44594073,111,18580,12,-1.48688,-0.40105,-9.80236,0.00064,-0.00054,0.00000
619709312.500,504595352,44594072,48,18580,12,-1.45036,-0.43637,-9.74909,0.00251,0.00239,0.00027
619709312.700,504595353,44594070,188,18580,12,-1.46173,-0.40404,-9.75148,0.00091,-0.00068,0.00013
619709312.900,504595353,44594068,61,18580,12,-1.47251,-0.43996,-9.78740,0.00171,0.00026,0.00013
619709313.100,504595352,44594068,54,18580,12,-1.46114,-0.40105,-9.76944,0.00171,0.00106,-0.00040
619709313.300,504595350,44594067,43,18580,12,-1.46054,-0.43337,-9.78021,0.00078,0.00119,-0.00013
619709313.500,504595352,44594063,131,18580,12,-1.43959,-0.40943,-9.77064,0.00184,0.00039,-0.00040
619709313.700,504595350,44594062,21,18590,12,-1.44138,-0.43816,-9.77483,0.00051,0.00012,0.00040
619709313.900,504595348,44594058,88,18590,12,-1.47730,-0.39865,-9.76764,0.00251,0.00119,-0.00053
619709314.100,504595348,44594055,106,18590,12,-1.48029,-0.39925,-9.79099,0.00064,0.00026,0.00013
619709314.300,504595348,44594055,65,18590,12,-1.44497,-0.40165,-9.76944,0.00131,0.00039,-0.00026
619709314.500,504595345,44594052,73,18590,12,-1.47730,-0.39506,-9.76764,0.00104,0.00012,-0.00040
619709314.700,504595345,44594050,67,18590,12,-1.45036,-0.45971,-9.79159,0.00051,0.00119,-0.00013
619709314.900,504595343,44594048,49,18590,12,-1.45994,-0.42619,-9.75208,0.00158,0.00092,-0.00026
619709315.100,504595343,44594047,62,18590,12,-1.46892,-0.44175,-9.78261,0.00091,-0.00028,0.00053
619709315.300,504595342,44594045,98,18590,12,-1.47071,-0.40344,-9.78141,0.00038,0.00239,0.00027
619709315.600,504595343,44594042,65,18590,12,-1.44198,-0.44235,-9.76764,0.00158,0.00012,0.00000
619709315.800,504595342,44594040,71,18590,12,-1.47191,-0.38489,-9.77722,0.00104,0.00052,-0.00026
619709316.0,504595342,44594037,104,18590,12,-1.47969,-0.45133,-9.75926,0.00158,0.00172,0.00040
619709316.200,504595340,44594037,77,18590,12,-1.47131,-0.40763,-9.84247,-0.00015,0.00106,0.00000
619709316.400,504595338,44594037,119,18590,12,-1.46114,-0.42200,-9.78141,0.00184,-0.00068,0.00027
619709316.600,504595337,44594035,60,18580,12,-1.51022,-0.34179,-9.84067,0.00091,-0.00001,-0.00026
619709316.800,504595337,44594033,43,18580,12,-1.45754,-0.43098,-9.82511,-0.00002,0.00252,-0.00013
619709317.0,504595337,44594032,107,18580,12,-1.43300,-0.38848,-9.76764,0.00198,-0.00081,-0.00013
619709317.200,504595337,44594032,14,18580,12,-1.48927,-0.45672,-9.77902,0.00238,-0.00174,-0.00066
619709317.400,504595335,44594032,53,18580,12,-1.47490,-0.43277,-9.76166,0.00118,0.00212,0.00067
619709317.600,504595333,44594030,16,18580,12,-1.44797,-0.44534,-9.74969,0.00224,0.00239,-0.00066
619709317.800,504595333,44594028,67,18580,12,-1.45814,-0.39746,-9.78740,0.00118,-0.00121,0.00013
619709318.0,504595332,44594028,17,18580,12,-1.48328,-0.43277,-9.79219,0.00278,-0.00054,0.00013
619709318.200,504595332,44594027,70,18580,12,-1.48388,-0.41841,-9.76944,0.00104,0.00185,-0.00013
619709318.400,504595332,44594027,39,18580,12,-1.44976,-0.43158,-9.78261,0.00118,0.00225,0.00067
